timestamp,thrust0,thrust1,thrust2,thrust3,thrust4,thrust5
1314.058,0.035649217,5.461887421,-2.73105639,-4.104550272,-5.140461112,-1.246296778
1314.108,-0.000862947,5.536027992,-2.933771652,-4.454599734,-4.961280778,-1.330596495
1314.158,-0.238441536,5.594114928,-2.471038761,-4.73713903,-4.987122634,-1.230622205
1314.208,-0.784534464,5.639563063,-1.783430257,-4.963197943,-3.631121509,-0.210976108
1314.258,-1.475641758,5.675085466,-0.743146681,-5.14290235,-2.882613077,0.004880865
1314.308,-1.705174785,5.70282759,-0.183524349,-5.285069845,-1.211954429,0.257944285
1314.358,-1.965568644,5.724480031,-0.052904688,-5.397132596,-0.979483652,0.829510603
1314.408,-2.639438648,5.741371387,0.125056959,-5.485221478,-0.302015024,1.363132759
1314.458,-3.109483565,5.754543624,0.578628773,-5.533878269,-0.118666739,1.836898153
1314.508,-1.33665608,5.764812628,0.005049359,-5.143674393,-0.641677332,0.67797525
1314.558,-1.19040836,5.772816477,-0.18286138,-4.826617168,-1.313869479,0.228318917
1314.608,-0.204473148,5.779053726,-0.67041291,-4.836942343,-1.4238113,0.666996645
1314.658,-0.273974724,5.704930986,-0.900945395,-4.83254138,-1.456030707,1.033654495
1314.708,0.01309016,4.174301789,-1.617956763,-1.459584245,-1.901469486,0.209297483
1314.758,0.120113774,4.511131105,-2.192337139,-0.602916133,-2.439641803,0.006314752
1314.808,-0.069092058,4.782505433,-0.533793809,-1.293876096,-2.232748329,0.02486969
1314.858,-0.543871887,4.999341918,-0.001312983,-2.01254404,-2.208952445,0.087049948
1314.908,-1.225700265,5.171544163,0.254566791,-2.681750963,-2.261633196,0.318622715
1314.958,-1.942474312,5.307675046,0.800196721,-3.269349657,-2.504607274,0.692491197
1315.008,-2.530080027,5.414918856,0.283935433,-3.767257635,-2.610068192,0.942366267
1315.058,-3.076568546,5.499183403,0.041228924,-4.179463244,-2.548672278,1.097293842
1315.108,-3.605419751,5.565259341,0.322777415,-4.515309559,-1.048412313,1.489945754
1315.158,-4.046327483,5.616992661,0.690095936,-4.785855878,-0.44740779,1.931100018
1315.208,-4.407319207,5.657448393,1.253074363,-5.002009633,-0.658322566,2.329217675
1315.258,-4.493636305,5.517357565,1.627751093,-4.982149059,-0.786297771,2.523458255
1315.308,-1.250262396,2.514293015,0.212386475,-1.81707634,-0.984927553,2.1304891
1315.358,-0.148981894,2.660275991,-0.015856323,-1.295802436,-1.296834233,2.008513478
1315.408,-0.69450376,3.250872396,0.188962335,-2.01441483,-1.566041005,1.953113588
1315.458,-1.396638048,3.751804564,0.759179684,-2.683432688,-1.619673,1.7534461
1315.508,-2.111640471,4.166783658,1.467350216,-3.270795705,-0.624822442,2.286772017
1315.558,-2.770491056,4.505043644,2.175001236,-3.768466501,-0.58009117,2.868820021
1315.608,-3.345474258,4.777623595,2.72085994,-4.180454859,-1.264099754,2.145409678
1315.658,-3.830797587,4.995454468,3.08767481,-4.516112247,-1.864064992,0.934747496
1315.708,-4.231528422,5.168464774,3.370787466,-4.78649946,-1.955624791,0.654479538
1315.758,-4.355074432,5.296882459,3.227192123,-4.965802226,-2.030230437,0.641949053
1315.808,-1.196164506,5.228608424,0.750478882,-4.371194869,-0.789273593,1.194762069
1315.858,-0.118580857,5.331271567,0.020138591,-4.257606561,-0.312680821,1.835352777
1315.908,0.065324101,4.984970785,-0.178291717,-1.896094072,-0.683964955,1.734684267
1315.958,0.291057202,5.160158868,-0.742374541,-2.354428765,-1.083896882,1.658159348
1316.008,0.790015946,5.29869108,-1.437399078,-2.569976891,-1.543108218,2.182901396
1316.058,0.17398351,5.407851119,-1.729415977,-3.172933749,-1.834114994,2.500479909
1316.108,-0.043229845,5.49363597,-0.241487259,-3.68648798,-2.212087895,2.320903702
1316.158,-0.482597888,5.560912869,0.022515845,-4.113114151,-2.439001644,2.023416032
1316.208,-1.153031912,5.613591779,0.42201562,-4.461546958,-1.97196062,0.795187111
1316.258,-1.871151687,5.654790173,1.024827383,-4.742717948,-2.046698783,0.72743359
1316.308,-2.477336027,5.686979847,0.551309984,-4.967644957,-2.636633254,0.703446336
1316.358,-2.926138799,5.712112473,0.433576006,-5.105441066,-2.989045425,0.303171268
1316.408,-0.648603348,5.731724163,-0.000398125,-4.381934056,-2.919641172,0.053087181
1316.458,-0.048522883,5.747021043,-0.300638948,-4.005187048,-2.712040292,-0.00213497
1316.508,0.114626172,5.758948385,-0.921190743,-3.282212212,-1.883497164,0.030181853
1316.558,0.170468,5.768245973,-1.518607976,-3.520934671,-1.682821467,0.199157404
1316.608,-0.044612439,5.775492136,-0.182298493,-3.976513839,-1.849031829,0.49087811
1316.658,-0.486173849,5.781138604,0.040098435,-4.350512096,-1.859255093,0.752051355
1316.708,-1.157332712,5.785537988,0.474332129,-4.653423281,-1.65564184,1.19616426
1316.758,-1.878531346,5.788965391,1.143060269,-4.896391403,-1.313932325,1.569406387
1316.808,-2.560597493,5.791635359,1.864352915,-5.089897669,-0.500996723,2.196383351
1316.858,-2.996575864,5.775641022,2.396985754,-5.168781392,-0.133354287,2.794522258
1316.908,-0.666722061,5.40030889,0.452914256,-3.788874448,-0.000705711,3.357869188
1316.958,-0.018423118,5.408909303,-7.47E-05,-3.260918526,0.113859239,3.649712361
1317.008,0.043692225,5.494466585,-0.288293387,-2.485942702,0.547473007,4.00383316
1317.058,-0.055044207,5.561563697,-0.802430187,-2.98492808,1.054662993,4.335930808
1317.108,-0.291842649,5.614101036,-1.436108239,-3.520833507,0.333703425,4.632106714
1317.158,-0.909149689,5.655188233,-1.065328567,-3.976430109,0.327921123,4.668385279
1317.208,-1.62651116,5.687290737,-0.073479634,-4.35044389,0.370606123,4.803772025
1317.258,-2.328699364,5.712355127,0.103462281,-4.653368344,0.349580172,4.99525448
1317.308,-2.962605196,5.731913467,0.613514445,-4.896347515,0.053475125,5.168306349
1317.358,-3.346426369,5.747168669,1.198692058,-5.08986282,0.004093786,5.304594554
1317.408,-0.971727221,5.759063475,0.104756722,-5.243170423,0.103922452,5.394257072
1317.458,-0.223338087,5.768335677,-0.023396987,-5.364142109,0.355336892,5.321385802
1317.508,-0.811471011,5.775562041,0.171098138,-5.459310605,0.323671995,5.116986436
1317.558,-1.407526635,5.776401708,0.651214529,-5.482168263,0.510267359,4.754229892
1317.608,-0.158763683,5.680544083,0.009160318,-4.482075775,0.730078581,4.654093479
1317.658,0.001170363,5.707088914,-0.206222058,-4.334884155,0.917443771,4.640722623
1317.708,-0.045928378,5.72780491,-0.586518271,-4.640832847,0.174753382,4.875708799
1317.758,-0.465370259,5.743964539,-0.151547361,-4.886331595,0.025894089,4.794050633
1317.808,-1.132199787,5.756565438,-0.010125623,-5.0819088,0.009163283,3.861979362
1317.858,-1.769023812,5.766388591,0.102353205,-5.235079741,0.030792323,3.246601447
1317.908,-0.792014586,5.774044672,-0.063810685,-5.319118459,-0.071323437,3.078184254
1317.958,-0.920759668,5.780010751,-0.275606217,-5.423919472,-0.341512014,3.006865435
1318.008,-1.638589096,5.784659272,-0.001870113,-5.506246754,-0.32391567,3.546559688
1318.058,-2.339947142,5.788280838,0.244021269,-5.570792833,-0.049647272,3.960356878
1318.108,-2.972481884,5.791102102,0.841773265,-5.621321891,-0.250582106,3.511358149
1318.158,-3.502337629,5.79329978,1.446467037,-5.660831975,-0.462886254,3.134957935
1318.208,-3.61998008,5.795011622,0.23325118,-5.6916983,-0.809168903,2.878711558
1318.258,-3.734113005,5.796344982,0.000645056,-5.544209838,-1.16707301,2.837367586
1318.308,-1.379393914,5.797383509,-0.263154742,-2.534876047,-1.501399898,3.243781985
1318.358,-1.462957101,5.79819238,-0.782073829,-2.655299063,-1.558643444,3.449521127
1318.408,-2.174879066,5.798822368,-0.024325375,-3.246587065,-1.421169255,3.533776491
1318.458,-2.686676033,5.799313027,0.132037034,-3.724888537,-0.61266242,3.35911429
1318.508,-0.779895115,5.799695167,-0.060524083,-3.639426629,-0.845329228,3.411928357
1318.558,-0.330202926,5.799992786,-0.361842907,-4.074367334,-0.798987894,3.311167583
1318.608,-0.960969606,5.800224578,-0.001539219,-4.430099982,-0.132404415,3.802187098
1318.658,-1.680178809,5.800405101,0.237579106,-4.717456164,0.004027436,4.20227937
1318.708,-2.37856885,5.800545694,0.350633179,-4.947503513,-0.064687165,4.390917308
1318.758,-2.864606268,5.800655189,0.662760535,-5.129767057,-0.139957376,4.346641733
1318.808,-0.878880242,5.800740465,0.011609679,-5.259836466,-0.257009518,4.505108552
1318.858,-0.265868168,5.800806878,-0.075855684,-5.37726812,-0.259412603,4.600268431
1318.908,-0.872980899,5.800858601,0.003149858,-5.469621999,-0.046087546,4.85013221
1318.958,-1.588674875,5.800898883,0.317896854,-5.542091947,0.023292086,4.971883621
1319.008,-2.293368495,5.800930255,0.896032973,-5.59886196,0.42461467,5.149787427
1319.058,-2.931532828,5.800954687,1.612826912,-5.643274865,1.052477648,5.290505136
1319.108,-3.482728248,5.800973715,2.315938043,-5.677985204,1.028157841,5.401409995
1319.158,-3.756769682,5.757051764,2.789001886,-5.518780414,1.078952538,5.488579644
1319.208,-0.955361962,4.870310675,0.589601324,-2.305303222,1.52264347,5.556950754
1319.258,-0.059102783,5.017095401,0.004256262,-2.212624266,1.969106742,5.60254266
1319.308,0.097467619,5.123831402,-0.229479962,-0.930105457,0.644557489,5.450322115
1319.358,0.004208321,5.270010249,-0.642698503,-1.648288559,0.544809106,4.950351277
1319.408,-0.232559295,5.385278541,-0.045101508,-2.348969475,0.893391414,5.132716289
1319.458,-0.82507805,5.475913333,0.134961618,-2.980399103,1.303648203,5.277027111
1319.508,-1.538047549,5.547023674,0.670556345,-3.524160192,1.331687122,5.390802297
1319.558,-2.245860572,5.602722222,1.328343943,-3.97918329,1.591617994,5.480251035
1319.608,-2.889633264,5.646293024,1.06934064,-4.352686543,1.876418056,5.550423592
1319.658,-3.447124618,5.680342895,1.03693508,-4.655174651,2.267491462,5.605383249
1319.708,-3.915338233,5.706931863,1.435582524,-4.897790494,2.448446659,5.648373421
1319.758,-4.104129606,5.727241303,1.772694485,-4.936520105,2.674491458,5.681967955
1319.808,-1.098678216,5.734151398,0.254166572,-2.318748421,0.983593872,5.684914454
1319.858,-0.159526973,5.748913852,-0.008501484,-2.401410027,0.995281139,5.226244573
1319.908,-0.712041525,5.760424008,0.212482185,-3.026324376,0.476049457,5.343124284
1319.958,-1.415952523,5.7693961,0.794383376,-3.563010754,0.684059801,5.279482133
1320.008,-2.130113167,5.776388408,1.480449208,-4.011310632,1.246609365,5.392734721
1320.058,-2.786958351,5.781836957,2.10374115,-4.378841854,1.805283612,5.481768412
1320.108,-3.359561035,5.786082069,1.024959464,-4.676232544,1.00930812,5.541558144
1320.158,-3.842533844,5.789389245,1.02406051,-4.914607761,1.168909664,5.386033912
1320.208,-4.241132905,5.791965531,1.595406821,-5.10435903,1.220320793,5.476506542
1320.258,-4.565184516,5.793972342,2.265512765,-5.25462695,1.442308584,5.536126377
1320.308,-4.825818539,5.795535488,2.126134036,-5.37316567,1.378378129,5.341448026
1320.358,-4.821033335,5.721023261,2.172743125,-5.259867115,1.554521039,5.166583906
1320.408,-1.385882892,4.244029606,0.378476008,-1.85762657,2.205636308,5.303761262
1320.458,-0.186620847,4.526122159,-0.000370002,-1.956643087,2.804387147,5.411840029
1320.508,-0.755517586,4.794524085,0.053229882,-2.631380497,2.301721704,5.496766947
1320.558,-1.442743616,5.008910463,0.444963585,-3.225975606,2.491054945,5.563366083
1320.608,-1.649164835,5.17912256,0.00320894,-3.730963523,3.104479292,5.615511325
1320.658,-2.204908817,5.313653776,-0.010156164,-4.14967232,3.595154038,5.656290563
1320.708,-2.853404408,5.419621599,0.206370521,-4.49118338,3.297992355,5.688151657
1320.758,-3.407706272,5.502874108,0.785988355,-4.766505359,3.348593344,5.713027082
1320.808,-3.678019838,5.568150771,0.601291176,-4.986599151,2.51575418,5.732437677
1320.858,-3.823587863,5.619254886,0.748350856,-5.161449108,2.411089312,5.747577466
1320.908,-4.225626384,5.659216509,1.180667332,-5.299709304,2.718224469,5.759382175
1320.958,-4.493456917,5.690436728,1.673973387,-5.408652231,3.196565063,5.768584079
1321.008,-3.526079473,5.714810545,0.227915031,-5.4942648,3.415753599,5.775755618
1321.058,-2.980806067,5.712229631,-0.011449973,-5.4042301,3.751085872,5.781343904
1321.108,-0.663241954,5.282080172,-0.379580781,-2.656386622,3.622684662,5.785697937
1321.158,-0.03921772,5.394779604,-1.016875076,-3.184313083,3.839156574,5.789089996
1321.208,-0.318353578,5.483374027,-1.41117256,-3.696038153,3.560624966,5.791732423
1321.258,-0.906577009,5.552871223,-0.332206964,-4.12096909,3.437314059,5.793790765
1321.308,-0.7050642,5.607298833,-0.791426033,-4.467917469,2.761125491,5.795394057
1321.358,-0.98857143,5.649870961,-0.697101063,-4.747832807,2.872623232,5.796642855
1321.408,-1.708520226,5.683137686,-0.01380033,-4.971721516,2.499253589,5.797615513
1321.458,-2.317415428,5.709113477,0.157456271,-5.149658941,2.641791132,5.798373077
1321.508,-1.20096071,5.729384468,-0.020038183,-5.290403713,2.819239654,5.798963103
1321.558,-0.969100575,5.745196416,-0.183141589,-5.401330183,3.11569296,5.799422636
1321.608,-1.535130805,5.757525865,-0.029526494,-5.488516987,2.7429499,5.799780533
1321.658,-2.243115179,5.767137204,0.070566526,-5.556901653,2.555110344,5.800059271
1321.708,-2.887207757,5.774628074,0.492017179,-5.610452952,2.428660728,5.800276358
1321.758,-3.269431705,5.780465337,1.063202118,-5.487632143,2.576275808,5.800445427
1321.808,-0.774368226,5.785013445,0.073045127,-2.59293355,2.999286375,5.800577101
1321.858,-0.088314799,5.788556754,-0.075267917,-2.74943679,3.411466994,5.800679649
1321.908,-0.584014716,5.791317037,0.101826127,-3.327445818,2.609565113,5.800759514
1321.958,-1.272231208,5.793467203,0.58588056,-3.815767554,2.635227528,5.800821714
1322.008,-1.991487093,5.795142031,0.616178594,-4.219222876,2.933912603,5.800870155
1322.058,-2.662804434,5.796446555,0.978072045,-4.547475365,3.316316835,5.800907882
1322.108,-3.253049031,5.797462622,1.697758831,-4.811635059,3.018689826,5.800937263
1322.158,-3.571684731,5.798253997,2.248793653,-4.848285526,3.090772283,5.800960145
1322.208,-0.908076734,5.798870358,0.403379847,-1.972549091,3.587334147,5.800977966
1322.258,-0.139940131,5.799350403,9.60E-05,-1.970038113,3.956991671,5.800991845
1322.308,-0.679147908,5.799724277,0.292028671,-2.643471508,2.814408216,5.801002654
1322.358,-1.37963613,5.800015458,0.909405369,-3.236398301,2.705308426,5.801011072
1322.408,-2.095340771,5.800242235,1.626777491,-3.739691021,3.220534056,5.801017628
1322.458,-2.755941706,5.800418852,2.328947545,-4.156839465,3.719822889,5.801022733
1322.508,-3.333018019,5.800556404,2.962823204,-4.496989673,3.989575029,5.80102671
1322.558,-3.775744277,5.80066353,3.343880612,-4.77116348,4.238635986,5.801029807
1322.608,-3.214983801,5.800746961,0.935891649,-4.990309494,4.222225778,5.801032218
1322.658,-2.967948157,5.800811937,0.143537295,-5.164388822,4.010744003,5.801034097
1322.708,-3.513612722,5.800862541,0.000567625,-5.302029141,1.667945967,5.801035559
1322.758,-3.970144397,5.800901952,0.078370489,-5.41047735,1.745919956,5.801036699
1322.808,-4.338472324,5.800932645,0.001418215,-5.495697382,2.439284672,5.801037586
1322.858,-4.441022524,5.800956549,0.086273654,-5.394614076,3.058344326,5.801038277
1322.908,-1.275642528,5.800975165,-0.092424358,-2.481164714,3.557811916,5.801038815
1322.958,-0.395495814,5.800989663,-0.592179797,-2.723446141,3.767851033,5.801039234
1323.008,-0.010559688,5.801000955,-1.264931199,-2.928669075,2.91823949,5.801039561
1323.058,-0.180154286,5.801009749,-1.559957039,-3.480297137,2.714726355,5.801039815
1323.108,-0.449614701,5.801016597,-2.001020722,-3.942853956,2.237726151,5.801040013
1323.158,-1.112978137,5.801021931,-0.922590255,-4.323077814,2.233163157,5.801040167
1323.208,-1.834354877,5.801026085,-0.200714501,-4.63131751,2.836166572,5.801040287
1323.258,-2.520350059,5.80102932,0.004332214,-4.87872662,3.175849403,5.801040381
1323.308,-3.12992651,5.801031839,0.341086805,-5.075868117,2.062032618,5.801040453
1323.358,-3.509961206,5.801033801,0.882990233,-5.224365771,1.991538089,5.80104051
1323.408,-1.371508508,5.80103533,0.039622512,-5.184381044,2.478752664,5.801040554
1323.458,-0.486176529,5.80103652,-0.142689476,-5.29909381,2.848924054,5.801040589
1323.508,-0.005375844,5.801037447,-0.682772858,-5.014702407,3.307804332,5.801040615
1323.558,0.02702457,5.801038168,-1.347850912,-5.183709023,3.609485936,5.801040636
1323.608,-0.10780713,5.801038731,-1.943390769,-5.317271626,3.487639706,5.801040653
1323.658,-0.621696718,5.801039168,-1.823689152,-5.422467028,3.493910111,5.801040665
1323.708,-1.315225746,5.801039509,-0.918427383,-5.50510702,3.336134917,5.801040675
1323.758,-2.03324906,5.801039775,-0.199129239,-5.569900009,3.357791896,5.801040683
1323.808,-2.700349418,5.801039982,0.000113496,-5.620623406,2.970140128,5.801040689
1323.858,-3.285334322,5.801040143,0.128098509,-5.660286082,3.103483005,5.801040693
1323.908,-3.780616407,5.801040268,0.419527978,-5.691271998,3.628097045,5.801040697
1323.958,-4.164036074,5.801040366,0.666093916,-5.708372877,4.032422984,5.8010407
1324.008,-3.917008091,5.801040442,0.010577899,-5.579059429,3.683310624,5.801040702
1324.058,-3.766108193,5.801040501,-0.204907626,-5.621447014,3.633303415,5.801040704
1324.108,-3.333183209,5.801040547,-0.779166305,-5.526666996,3.587109159,5.801040705
1324.158,-3.407553981,5.801040583,-1.357280233,-5.575963662,3.618665227,5.801040706
1324.208,-2.681624344,5.801040611,-2.060922275,-5.397067593,3.883301343,5.801040707
1324.258,-2.924910195,5.801040633,-2.419110489,-5.45878073,4.116548647,5.801040708
1324.308,-2.590626746,5.80104065,-3.028480904,-4.984515324,4.217967059,5.801040708
1324.358,-3.093073068,5.801040663,-3.210160743,-5.159797974,4.123840735,5.801040708
1324.408,-3.619329232,5.801040674,-2.455818603,-5.298406267,4.123527073,5.801040709
1324.458,-4.057800541,5.801040682,-0.881114876,-5.407627032,4.183367609,5.801040709
1324.508,-4.416642821,5.801040688,-0.161613935,-5.493460071,4.280810222,5.801040709
1324.558,-4.500967418,5.786372217,-0.002588088,-5.347457021,4.030530153,5.801040709
1324.608,-1.269418579,5.482487968,-0.327625939,-1.782093171,1.983961654,5.801040709
1324.658,-0.27742854,5.552176794,-0.957542205,-0.905176126,1.984529277,5.80104071
1324.708,-0.302624838,5.606755363,-1.643045994,-1.449589459,2.647822726,5.80104071
1324.758,-0.923895552,5.6494461,-1.455028874,-2.162174997,3.036072138,5.80104071
1324.808,-1.641845923,5.68280583,-0.165371628,-2.815485649,3.502844892,5.80104071
1324.858,-2.34297764,5.708854436,0.046681759,-3.383935862,3.815167377,5.80104071
1324.908,-2.975141712,5.729182369,0.491447899,-3.862825716,2.980828577,5.80104071
1324.958,-3.519707306,5.745038803,1.163661541,-4.257730021,2.755644207,5.80104071
1325.008,-3.975497981,5.757402985,1.884807588,-4.578591821,2.670720153,5.80104071
1325.058,-4.15205458,5.764287808,2.415033228,-4.770648467,2.56527107,5.80104071
1325.108,-1.113021603,5.714060253,0.459033,-3.633494814,3.010342769,5.80104071
1325.158,-0.125672627,5.733243669,0.001833339,-3.379027845,3.185199168,5.80104071
1325.208,-0.654244047,5.748205996,0.320483198,-3.858741425,3.430632649,5.80104071
1325.258,-1.35187552,5.759872174,0.930290344,-4.254390307,3.425882019,5.80104071
1325.308,-2.068646876,5.768965994,1.172392378,-4.575894493,3.427059398,5.80104071
1325.358,-2.732074998,5.776053237,1.481231693,-4.834393053,3.396459219,5.80104071
1325.408,-3.312564021,5.781575801,1.720540599,-5.040631412,3.699519656,5.80104071
1325.458,-3.736048899,5.785878606,1.822476373,-5.19442752,3.851922093,5.80104071
1325.508,-2.761125133,5.789230743,0.268954457,-5.117099105,4.24802787,5.80104071
1325.558,-2.713696671,5.791842062,-0.0145904,-5.26469246,4.55347874,5.80104071
1325.608,-3.296795802,5.793876167,-0.19321893,-5.381091753,4.808018219,5.80104071
1325.658,-3.607468801,5.795460577,-0.294296444,-5.290397247,4.822032396,5.80104071
1325.708,-0.946605488,5.796694667,-0.912518679,-2.197369322,4.657080621,5.80104071
1325.758,-0.415519492,5.797655868,-1.509928356,-2.313747167,4.441297995,5.80104071
1325.808,-1.070784707,5.798404507,-0.179960632,-2.949464209,4.402144176,5.80104071
1325.858,-1.792008428,5.798987581,0.040959686,-3.49794295,4.358267161,5.80104071
1325.908,-2.481616957,5.7994417,0.476629574,-3.95747633,4.516137261,5.80104071
1325.958,-3.096271372,5.799795381,1.054743298,-4.334999357,4.57928621,5.80104071
1326.008,-3.622023456,5.800070835,0.133595562,-4.640925678,4.727790623,5.80104071
1326.058,-4.060022161,5.800285364,-0.021900074,-4.886405779,4.81672026,5.80104071
1326.108,-4.418447841,5.800452442,0.044400621,-5.08196772,4.736605702,5.80104071
1326.158,-4.502386492,5.800582563,0.202426449,-5.036908866,4.485151884,5.80104071
1326.208,-1.275204909,5.800683903,-0.03325858,-1.726705488,4.590724178,5.80104071
1326.258,-0.355386124,5.800762828,-0.392959471,-0.855747947,4.508963202,5.80104071
1326.308,-0.994093656,5.800824295,0.001985884,-1.570531619,4.308263666,5.80104071
1326.358,-1.714170897,5.800872165,0.322024413,-2.276374342,4.17330944,5.80104071
1326.408,-2.410012464,5.800909447,0.950066695,-2.91656056,3.939357194,5.80104071
1326.458,-2.946687015,5.800938482,1.547394573,-3.470014165,3.676417161,5.80104071
1326.508,-1.752730438,5.800961095,0.19029556,-3.934328287,1.965442267,5.80104071
1326.558,-1.769248409,5.800978705,-0.033108343,-4.31612427,2.048868713,5.80104071
1326.608,-2.04164772,5.800992421,-0.274342547,-4.625711788,2.628798223,5.80104071
1326.658,-2.697584264,5.801003102,-0.450990433,-4.874245458,3.072872652,5.80104071
1326.708,-3.282958804,5.801011421,-0.011939975,-5.072308178,3.496198888,5.80104071
1326.758,-3.678120119,5.8010179,0.095638268,-5.19999445,3.792369619,5.80104071
1326.808,-2.145116243,5.801022945,-0.085216411,-4.705394955,4.199080236,5.80104071
1326.858,-2.186326409,5.801026875,-0.523834168,-4.629538986,4.464646427,5.80104071
1326.908,-2.836930204,5.801029935,-0.079608655,-4.877304956,3.776848973,5.80104071
1326.958,-3.40223536,5.801032318,0.037659682,-5.066805528,3.431771351,5.80104071
1327.008,-1.606318274,5.801034175,-0.145642351,-5.055369513,3.58037083,5.80104071
1327.058,-1.706885953,5.80103562,-0.68886797,-5.196888519,3.517256609,5.80104071
1327.108,-1.544572191,5.801036746,-1.388429967,-4.927297649,3.144354242,5.80104071
1327.158,-2.161506629,5.801037623,-2.03121227,-5.114429374,3.013715102,5.80104071
1327.208,-2.52306162,5.801038306,-2.152402624,-5.262583435,3.522818953,5.80104071
1327.258,-3.132279647,5.801038837,-1.56180825,-5.379431146,3.931669933,5.80104071
1327.308,-3.652329779,5.801039252,-0.338184652,-5.471320932,4.313220126,5.80104071
1327.358,-3.893545837,5.792123906,-0.005784874,-5.336699379,4.607216149,5.80104071
1327.408,-1.028090819,5.606395641,-0.350464424,-1.838156084,4.854947036,5.80104071
1327.458,-0.266968658,5.649164882,-0.921753597,-0.707489167,4.948731013,5.80104071
1327.508,-0.874533022,5.682586171,-0.266564591,-1.410949342,4.884431087,5.80104071
1327.558,-1.590305245,5.708682974,0.01707518,-2.125332485,4.799961264,5.80104071
1327.608,-2.294893926,5.729048596,0.402632803,-2.782698857,4.099229664,5.80104071
1327.658,-2.932875923,5.744934477,1.052342705,-3.355918459,3.738844101,5.80104071
1327.708,-3.483868318,5.757321647,1.701230375,-3.839499711,3.400360642,5.80104071
1327.758,-3.94581405,5.766978026,2.095698388,-4.238650256,3.322242953,5.80104071
1327.808,-4.325491619,5.774504026,1.59196347,-4.563178448,3.806504943,5.80104071
1327.858,-4.561579222,5.780368679,0.555015785,-4.752663183,4.088830948,5.80104071
1327.908,-3.372670681,5.784938138,0.002250147,-3.510836747,4.139726743,5.80104071
1327.958,-3.456641491,5.788498087,-0.24513914,-3.183699209,4.348617691,5.80104071
1328.008,-3.654875657,5.791271336,-0.801046862,-3.695523077,4.64740124,5.80104071
1328.058,-3.903305974,5.793431605,-1.109018078,-3.965089191,4.780557825,5.80104071
1328.108,-1.171585888,5.795114303,-1.830394117,-1.570939491,4.693206902,5.80104071
1328.158,-1.214599243,5.796424958,-2.380713595,-1.688903569,4.618269952,5.80104071
1328.208,-1.935085484,5.797445801,-0.583217435,-2.38664986,4.589094533,5.80104071
1328.258,-2.557350061,5.798240896,-0.01208338,-3.013413754,4.485531622,5.80104071
1328.308,-1.989233312,5.798860154,-0.382387987,-3.552097472,4.710901387,5.80104071
1328.358,-2.121662336,5.799342456,-1.022693456,-4.002290665,4.593359755,5.80104071
1328.408,-1.979662264,5.799718087,-1.558243478,-4.37150128,3.842208062,5.80104071
1328.458,-2.44658167,5.800010637,-1.723473237,-4.670324146,3.620522746,5.80104071
1328.508,-3.06576073,5.800238481,-0.239759412,-4.909890114,3.818384913,5.80104071
1328.558,-3.596305601,5.800415928,0.019363267,-5.100614455,4.008405528,5.80104071
1328.608,-4.038806616,5.800554127,0.134290682,-5.25166793,3.656225661,5.80104071
1328.658,-4.20239499,5.704937726,0.221176267,-5.150973459,3.741050899,5.80104071
1328.708,-1.131575995,3.8717086,-0.027722537,-1.542533029,3.831401215,5.80104071
1328.758,-0.087431187,4.125425794,-0.438822847,-0.353663727,3.82670849,5.80104071
1328.808,0.011999568,4.471531264,-1.09163886,-0.480025308,3.24552642,5.80104071
1328.858,-0.184390519,4.750733913,-1.488677882,-1.149932987,3.067708885,5.80104071
1328.908,-0.752016227,4.974033473,-0.241190364,-1.87118464,2.75499384,5.80104071
1328.958,-1.459586026,5.151491383,0.022586525,-2.553915252,2.584043998,5.80104071
1329.008,-2.171677319,5.291850161,0.422253779,-3.159028279,1.97407016,5.80104071
1329.058,-2.82392747,5.402468408,1.064224919,-3.674811276,1.74515051,5.80104071
1329.108,-3.391142004,5.489410552,1.367725899,-4.103506525,1.654943387,5.80104071
1329.158,-3.868820976,5.557601879,1.319202298,-4.453752896,1.715843317,5.80104071
1329.208,-4.262631503,5.611000906,2.037098573,-4.73645891,2.092478789,5.80104071
1329.258,-4.388969778,5.652764955,2.548474128,-4.831216726,2.537581354,5.80104071
1329.308,-1.344227017,5.685398092,0.504820093,-2.560624376,2.258438565,5.80104071
1329.358,-0.443000671,5.710877862,0.000423425,-2.164381116,2.187538909,5.80104071
1329.408,-0.942363469,5.730760987,-0.255385553,-2.620574114,2.83582484,5.80104071
1329.458,-1.542064895,5.746269913,-0.468755288,-3.176369131,3.298098423,5.80104071
1329.508,-0.222847318,5.758362794,-1.136308037,-2.816548727,2.652337737,5.80104071
1329.558,-0.067644325,5.767789543,-1.731694752,-3.130011054,2.375364219,5.80104071
1329.608,-0.540696425,5.775136443,-0.26173834,-3.650421861,2.326200174,5.80104071
1329.658,-1.192384299,5.780861454,0.007464622,-4.053214338,2.346805547,5.80104071
1329.708,-1.190867759,5.785322061,-0.216670871,-3.738375524,2.156365188,5.80104071
1329.758,-1.579732325,5.788797177,-0.718003643,-3.47586522,2.154722498,5.80104071
1329.808,-2.28499662,5.791504323,-0.016167514,-3.939179844,2.339560429,5.80104071
1329.858,-2.924159168,5.793613088,0.159938171,-4.320081441,2.578222616,5.80104071
1329.908,-3.476467878,5.795255663,0.008767535,-4.628902068,3.076145328,5.80104071
1329.958,-3.773271289,5.796535062,-0.01816183,-4.708362959,3.276759573,5.80104071
