timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1290.106,6.048281176,-6.281078765,-0.575514022,-0.000999546,-0.001914411,0.876194657,-0.481952548,-0.202419572,-0.379938341,0.308169197,-0.003862797,0.001162072,0.322501361
1290.156,6.038218148,-6.300400063,-0.560104987,-0.000907625,-0.001858193,0.872330492,-0.488912299,-0.200077046,-0.392071092,0.308232238,-0.003529483,0.001488949,0.31702375
1290.206,6.028305901,-6.320302451,-0.544690175,-0.000827591,-0.001799752,0.868409875,-0.495843085,-0.19617899,-0.40374859,0.308333929,-0.003697967,0.000397644,0.320600059
1290.256,6.018644895,-6.340798134,-0.529265371,-0.000773995,-0.001718822,0.864352847,-0.502882296,-0.190214572,-0.415426727,0.308759797,-0.003868764,-0.001132809,0.330152316
1290.306,6.009309786,-6.36180293,-0.513875512,-0.000699721,-0.001721874,0.860049261,-0.510207618,-0.183474818,-0.423523628,0.305931087,0.00157008,0.005744521,0.350844896
1290.356,6.000316937,-6.383098012,-0.498713371,-0.000585607,-0.001861936,0.855353684,-0.518040795,-0.176399758,-0.427693805,0.300867141,0.00276021,0.005166912,0.379216502
1290.406,5.991704508,-6.404561815,-0.483788232,-0.000512988,-0.001979014,0.850208945,-0.526441421,-0.168195993,-0.430702588,0.296417431,0.002648259,0.003473544,0.407310835
1290.456,5.983535665,-6.426169655,-0.469065379,-0.000467547,-0.002071472,0.844623993,-0.535355771,-0.158752644,-0.43344933,0.292816025,0.002218259,0.001897953,0.432795893
1290.506,5.975841044,-6.447923342,-0.454489186,-0.000442354,-0.002129803,0.838640207,-0.544681441,-0.14968039,-0.436834838,0.290600333,0.001211575,0.00062185,0.451113221
1290.556,5.968559708,-6.469883827,-0.439979052,-0.000426447,-0.002144185,0.832366596,-0.554221138,-0.142100524,-0.441561234,0.290120665,-0.000148564,-0.000748453,0.460813165
1290.606,5.961623944,-6.491951101,-0.425495435,-0.000390745,-0.00220829,0.826169345,-0.563417415,-0.135728949,-0.438977615,0.288774846,0.004074579,0.004631333,0.414361366
1290.656,5.955024659,-6.513687474,-0.411130208,-0.000359017,-0.002358207,0.820913982,-0.571046884,-0.128034767,-0.430895337,0.285887501,0.004275815,0.001541837,0.329096586
1290.706,5.94887383,-6.535080727,-0.396891476,-0.000399316,-0.002418743,0.816762916,-0.576968222,-0.118181693,-0.425969662,0.284143303,0.00204088,-0.002235343,0.256810548
1290.756,5.943201212,-6.556271313,-0.38268094,-0.000455992,-0.002426162,0.813354534,-0.581763102,-0.109623117,-0.421099258,0.284580641,0.001909647,-0.001880067,0.222423069
1290.806,5.937900377,-6.577148423,-0.368416456,-0.000505342,-0.00244749,0.810151039,-0.586215871,-0.10271814,-0.414290432,0.285953414,0.002125865,-0.001435514,0.220236139
1290.856,5.932954355,-6.597709838,-0.354072697,-0.000559369,-0.002455677,0.806814363,-0.590799662,-0.095314655,-0.408572248,0.287881147,0.001403205,-0.002765137,0.235063789
1290.906,5.928385115,-6.617995705,-0.339649136,-0.000597119,-0.00247623,0.803126595,-0.595802974,-0.087813499,-0.402980369,0.288517876,0.002427059,0.000721673,0.263021671
1290.956,5.924177705,-6.637978657,-0.325239181,-0.000589448,-0.002559376,0.798904957,-0.601451554,-0.080880417,-0.396391797,0.28795998,0.002953819,0.001796743,0.300958841
1291.006,5.920319447,-6.657664699,-0.310839885,-0.000591803,-0.002617367,0.794073164,-0.607816263,-0.073494784,-0.392132493,0.288207059,0.001327212,-0.00089833,0.334857935
1291.056,5.916833343,-6.677265469,-0.296396743,-0.000605764,-0.002603641,0.788766529,-0.614687088,-0.066617536,-0.392544923,0.289656278,-0.000585783,-0.001939535,0.356988311
1291.106,5.913662349,-6.696944667,-0.281872076,-0.000600464,-0.002562845,0.783091591,-0.621900821,-0.060242022,-0.394445409,0.291103872,-0.001149676,-0.001421249,0.377216766
1291.156,5.910841544,-6.716699566,-0.267287626,-0.000589244,-0.002520708,0.777001334,-0.629493626,-0.052754638,-0.395535497,0.292285137,-0.001123029,-0.001987104,0.400993956
1291.206,5.908372271,-6.736390282,-0.252627441,-0.000590022,-0.002500259,0.770756737,-0.637124362,-0.046927954,-0.390565969,0.294233636,0.001035676,-0.000692505,0.375887326
1291.256,5.906136039,-6.755667232,-0.237842276,-0.000619679,-0.002518006,0.765233024,-0.643748161,-0.042422035,-0.380987373,0.297208085,0.001932533,-0.002342857,0.315465829
