timestamp,input_0,input_1,input_2,input_3,input_4,input_5
1313.706,-240.8534972,240.8534972,240.8534972,-240.8534972,-206.0500772,-178.0488218
1313.756,-171.2597273,240.8534972,-170.209924,-240.8534972,-208.3510731,-89.19458097
1313.806,-215.9583481,240.8534972,-162.1397212,-240.8534972,-227.7141805,-71.79954633
1313.856,240.8534972,189.2329028,-240.8534972,-124.6264027,-117.7877794,-120.3479647
1313.906,195.9096547,240.8534972,-240.8534972,-156.6305534,-180.4837145,-28.06160686
1313.956,195.4084451,240.8534972,-240.8534972,-180.6185407,-211.9661376,-77.88272735
1314.006,-109.6833048,240.8534972,-182.4636937,-240.8534972,-235.4269245,-51.58022657
1314.056,-73.64160249,240.8534972,-196.3750407,-240.8534972,-240.8534972,-136.7542764
1314.106,-209.5858755,240.8534972,-110.010288,-240.8534972,-240.8534972,-141.1699707
1314.156,-227.9215217,240.8534972,-56.36257517,-240.8534972,-147.1268956,122.4518495
1314.206,-240.8534972,240.8534972,78.92257765,-240.8534972,-157.7257913,121.1659073
1314.256,-162.2547292,240.8534972,113.2422095,-240.8534972,-172.9362869,-214.1805685
1314.306,-170.9100089,240.8534972,37.70939165,-240.8534972,-211.2129456,-200.1078574
1314.356,-240.8534972,240.8534972,240.8534972,-240.8534972,-206.6668222,-215.7777806
1314.406,-240.8534972,240.8534972,240.8534972,-240.8534972,-240.8534972,-188.6191953
1314.456,107.4846268,240.8534972,-236.5245673,-197.2297945,-211.2906991,20.5933338
1314.506,-99.32081073,240.8534972,-218.0941169,-193.5110745,-197.9755521,-99.27406828
1314.556,192.5336796,240.8534972,-223.5326552,-219.810846,-217.6577271,-240.8534972
1314.606,-92.41585982,240.8534972,-136.1160166,-240.8534972,-240.8534972,-230.1282338
1314.656,240.8534972,75.25715433,-240.8534972,234.3373117,-240.8534972,-79.6008002
1314.706,133.2244202,240.8534972,-240.8534972,89.17585713,-240.8534972,24.06859439
1314.756,-240.8534972,240.8534972,188.6671007,-240.8534972,-177.3752324,-33.99712245
1314.806,-240.8534972,240.8534972,240.8534972,-240.8534972,-174.0117531,-84.03044501
1314.856,-240.8534972,240.8534972,240.8534972,-240.8534972,-231.2463086,-148.4855911
1314.906,-240.8534972,240.8534972,240.8534972,-240.8534972,-240.8534972,-142.5977344
1314.956,-228.1891222,240.8534972,-72.40570345,-240.8534972,-240.8534972,-120.2955163
1315.006,-232.5556416,240.8534972,-109.0831399,-240.8534972,-240.8534972,-110.87031
1315.056,-240.8534972,240.8534972,185.9019927,-240.8534972,-207.5826757,-129.3674086
1315.106,-240.8534972,240.8534972,173.7062845,-240.8534972,-232.5000512,-108.4648012
1315.156,-240.8534972,240.8534972,214.099392,-240.8534972,-73.73626584,182.45926
1315.206,-240.8534972,240.8534972,202.6058589,-240.8534972,-106.284741,192.8156283
1315.256,240.8534972,-123.6487204,-240.8534972,186.2213517,107.9730447,203.6331554
1315.306,240.8534972,176.1724955,-240.8534972,-30.55748385,-67.45458282,234.1623388
1315.356,-240.8534972,240.8534972,240.8534972,-240.8534972,102.3194203,206.7300924
1315.406,-240.8534972,240.8534972,240.8534972,-240.8534972,50.87921733,216.1304338
1315.456,-240.8534972,240.8534972,240.8534972,-240.8534972,-240.8534972,-105.7948477
1315.506,-240.8534972,240.8534972,240.8534972,-240.8534972,-240.8534972,-86.86108054
1315.556,-240.8534972,240.8534972,227.0662118,-240.8534972,-136.5223109,201.6222912
1315.606,-240.8534972,240.8534972,213.6773458,-240.8534972,-122.0061267,187.3454413
1315.656,-240.8534972,240.8534972,212.5847685,-240.8534972,-197.29657,-151.9873349
1315.706,-240.8534972,240.8534972,184.8760205,-240.8534972,-225.1436548,-133.014786
1315.756,240.8534972,222.6012753,-240.8534972,-158.2031163,-124.6571595,41.8484833
1315.806,228.8521407,240.8534972,-240.8534972,-211.5722404,-145.3734107,74.46122179
1315.856,240.8534972,194.3316673,-240.8534972,118.7684404,-155.1786502,150.0054061
1315.906,150.4454532,240.8534972,-240.8534972,-210.1415873,-186.5610783,178.9175743
1315.956,227.4551097,240.8534972,-240.8534972,-181.8450675,-173.5582921,146.648135
1316.006,-118.8841476,240.8534972,-191.8689702,-240.8534972,-164.8615015,129.3990965
1316.056,-240.8534972,240.8534972,240.8534972,-240.8534972,100.6998418,182.2926949
1316.106,-240.8534972,240.8534972,240.8534972,-240.8534972,67.07202281,198.3279336
1316.156,-240.8534972,240.8534972,240.8534972,-240.8534972,-132.105743,201.4455661
1316.206,-240.8534972,240.8534972,240.8534972,-240.8534972,-114.2707366,184.647291
1316.256,-229.4306205,240.8534972,-24.05374053,-240.8534972,-135.0959672,99.35313031
1316.306,-240.8359018,240.8534972,49.3108345,-240.8534972,-165.3924628,126.4403847
1316.356,240.8534972,240.8534972,-240.8534972,-149.8840244,-165.6958063,134.3033766
1316.406,181.4408274,240.8534972,-240.8534972,-170.455885,-145.6972809,101.420297
1316.456,237.6161677,240.8534972,-240.8534972,-109.9559324,97.72530603,216.3190085
1316.506,81.97359564,240.8534972,-240.8534972,-208.9979944,-57.78166808,240.8534972
1316.556,-240.8534972,240.8534972,240.8534972,-240.8534972,-240.8534972,72.86210215
1316.606,-240.8534972,240.8534972,240.8534972,-240.8534972,-224.6953601,-83.41303959
1316.656,-240.8534972,240.8534972,240.8534972,-240.8534972,-150.9327231,23.17797281
1316.706,-240.8534972,240.8534972,240.8534972,-240.8534972,-163.7152272,71.08448313
1316.756,-240.8534972,240.8534972,240.8534972,-240.8534972,101.3932332,211.0799568
1316.806,-240.8534972,240.8534972,240.8534972,-240.8534972,71.15797323,232.7469681
1316.856,240.8534972,203.0912582,-240.8534972,-76.96046931,-176.9245524,118.6575754
1316.906,229.3555785,232.8624112,-240.8534972,-133.9160003,-178.7054495,113.8601051
1316.956,157.4981347,240.8534972,-240.8534972,-70.0180179,-196.0262926,215.3592898
1317.006,-180.6848286,240.8534972,-215.0591133,-225.276132,-173.8968221,197.6037694
1317.056,-157.8899143,240.8534972,-234.2991428,-239.9505762,-195.9610157,132.7010452
1317.106,-240.8534972,240.8534972,-58.13785517,-240.8534972,-187.103796,116.6935678
1317.156,-240.8534972,240.8534972,240.8534972,-240.8534972,-81.98831199,-105.6343124
1317.206,-240.8534972,240.8534972,240.8534972,-240.8534972,-148.628807,71.00093045
1317.256,-240.8534972,240.8534972,240.8534972,-240.8534972,-231.2429916,84.68502089
1317.306,-240.8534972,240.8534972,240.8534972,-240.8534972,-212.0351149,-44.38330537
1317.356,200.6574816,240.8534972,-240.8534972,-240.8534972,-164.5105172,-88.68495327
1317.406,151.0497423,240.8534972,-203.0749185,-240.8534972,-147.8506465,-111.1815253
1317.456,-240.8534972,240.8534972,240.8534972,-240.8534972,-37.79499382,92.69570994
1317.506,-240.8534972,240.8534972,240.8534972,-240.8534972,-100.6377498,139.6509999
1317.556,240.8534972,230.8378231,-240.8534972,-129.8595382,-158.8840893,160.3858634
1317.606,167.9459504,240.8534972,-240.8534972,-193.7432322,-139.3090956,143.2887898
1317.656,-103.1061457,240.8534972,-199.5417303,-240.8534972,-103.0086551,189.5840407
1317.706,-232.5743573,240.8534972,93.98549373,-240.8534972,-72.18684569,179.0467965
1317.756,-240.8534972,240.8534972,86.49332673,-240.8534972,83.63403828,228.6989769
1317.806,-240.8534972,240.8534972,199.3687823,-240.8534972,82.68969856,233.6194096
1317.856,74.73440073,240.8534972,-229.8459699,-236.8942223,114.4268958,240.8534972
1317.906,-120.4646678,240.8534972,-163.0087271,-240.8534972,161.8990216,218.495056
1317.956,-240.8534972,240.8534972,161.840566,-240.8534972,215.5695237,231.7502395
1318.006,-240.8534972,240.8534972,238.4383982,-240.8534972,218.434529,236.6764584
1318.056,-240.8534972,240.8534972,240.8534972,-240.8534972,-107.7243835,240.8534972
1318.106,-240.8534972,240.8534972,240.8534972,-240.8534972,54.61265539,218.5220519
1318.156,-200.3080308,240.8534972,-207.4826135,-240.8534972,74.21861294,229.726507
1318.206,-220.9649397,240.8534972,-154.6833028,-240.8534972,60.42699648,238.6301618
1318.256,162.4745921,240.8534972,-240.8534972,122.54078,-105.6493812,240.8534972
1318.306,-128.2275445,240.8534972,-240.8534972,-173.062027,-60.68373655,240.8534972
1318.356,-240.8534972,240.8534972,240.8534972,-240.8534972,121.4176615,239.7063086
1318.406,-240.8534972,240.8534972,240.8534972,-240.8534972,161.2698525,225.7818893
1318.456,183.1791846,240.8534972,-240.8534972,-180.2041759,43.80154868,211.4933532
1318.506,64.90180322,240.8534972,-203.0897596,-240.8534972,122.080187,188.4419782
1318.556,-240.8534972,240.8534972,191.8478613,-240.8534972,134.2695245,207.3477861
1318.606,-240.8534972,240.8534972,240.8534972,-240.8534972,145.5502776,213.0822777
1318.656,-240.8534972,240.8534972,92.20694086,-240.8534972,-151.5976882,240.8534972
1318.706,-240.8534972,240.8534972,178.4173943,-240.8534972,-77.15602189,216.8922715
1318.756,174.8713363,240.8534972,-240.8534972,-239.3208248,-16.66637584,117.3711231
1318.806,112.879181,240.8534972,-175.6110942,-240.8534972,56.38881704,120.9756251
1318.856,-240.8534972,240.8534972,117.0157753,-240.8534972,-182.8528457,158.5895181
1318.906,-240.8534972,240.8534972,235.428193,-240.8534972,-175.3893081,162.6891782
1318.956,-240.8534972,240.8534972,228.8856368,-240.8534972,-59.21527023,240.8534972
1319.006,-240.8534972,240.8534972,240.8534972,-240.8534972,111.349054,240.8534972
1319.056,-240.8534972,240.8534972,240.8534972,-240.8534972,-148.7112263,146.7502612
1319.106,-240.8534972,240.8534972,240.8534972,-240.8534972,-129.6552343,140.5953494
1319.156,240.8534972,149.0114653,-240.8534972,154.3644331,-166.9170257,142.8101028
1319.206,233.9155231,235.6670765,-240.8534972,-149.2488602,-171.5008251,161.420188
1319.256,240.8534972,234.4137463,-240.8534972,103.1973224,-175.440731,221.8762141
1319.306,-73.04325762,240.8534972,-211.5435426,-240.8534972,-134.1876758,205.9145971
1319.356,-240.8534972,240.8534972,183.6771624,-240.8534972,-107.6261712,197.3502346
1319.406,-240.8534972,240.8534972,240.8534972,-240.8534972,75.67782757,165.5833066
1319.456,-240.8534972,240.8534972,240.8534972,-240.8534972,-142.3694398,190.742352
1319.506,-240.8534972,240.8534972,240.8534972,-240.8534972,-91.20404582,169.0618398
1319.556,-240.8534972,240.8534972,60.26822984,-240.8534972,149.2418668,240.8534972
1319.606,-240.8534972,240.8534972,92.21640429,-240.8534972,170.7873205,240.8534972
1319.656,-240.8534972,240.8534972,182.3514574,-240.8534972,-140.0883115,226.5933945
1319.706,-240.8534972,240.8534972,199.8895096,-240.8534972,-78.65001223,203.7703205
1319.756,240.8534972,239.9273737,-240.8534972,105.856765,-99.33238052,225.7040372
1319.806,208.7011977,240.8534972,-240.8534972,-160.8381359,-57.9502279,221.4612946
1319.856,-240.8534972,240.8534972,240.8534972,-240.8534972,79.54986039,240.8534972
1319.906,-240.8534972,240.8534972,240.8534972,-240.8534972,140.0456742,232.2626244
1319.956,-240.8534972,240.8534972,236.0440297,-240.8534972,240.8534972,240.8534972
1320.006,-240.8534972,240.8534972,240.8534972,-240.8534972,240.8534972,240.8534972
1320.056,-240.8534972,240.8534972,-59.9851791,-240.8534972,96.64991752,240.8534972
1320.106,-240.8534972,240.8534972,95.74250821,-240.8534972,108.8909593,240.8534972
1320.156,-240.8534972,240.8534972,213.4989741,-240.8534972,191.0113256,240.8534972
1320.206,-240.8534972,240.8534972,240.8534972,-240.8534972,215.9145454,240.8534972
1320.256,-240.8534972,240.8534972,127.2602209,-240.8534972,-139.4292728,223.9844692
1320.306,-240.8534972,240.8534972,171.5499908,-240.8534972,45.57968376,181.2035135
1320.356,240.8534972,82.27685028,-240.8534972,207.3123541,166.5314006,240.8534972
1320.406,240.8534972,236.2577923,-240.8534972,-148.3417271,186.4869246,240.8534972
1320.456,-240.8534972,240.8534972,104.9620223,-240.8534972,117.6319899,240.8534972
1320.506,-240.8534972,240.8534972,240.8534972,-240.8534972,163.5794358,240.8534972
1320.556,-154.8140413,240.8534972,-215.3394617,-240.8534972,173.9374966,240.8534972
1320.606,-218.1281781,240.8534972,-79.93420301,-240.8534972,199.5226158,240.8534972
1320.656,-240.8534972,240.8534972,240.8534972,-240.8534972,175.9718179,240.8534972
1320.706,-240.8534972,240.8534972,240.8534972,-240.8534972,203.809081,240.8534972
1320.756,-217.5296841,240.8534972,34.81268107,-240.8534972,-138.5609334,240.8534972
1320.806,-207.2612447,240.8534972,114.9198263,-240.8534972,108.8504189,191.8273773
1320.856,-240.8534972,240.8534972,184.9262433,-240.8534972,-47.17014537,240.8534972
1320.906,-240.8534972,240.8534972,223.2214417,-240.8534972,127.1212389,224.1588922
1320.956,-100.9869477,240.8534972,-240.8534972,-240.8534972,212.9879161,240.8534972
1321.006,-136.3534578,240.8534972,-215.3108854,-240.8534972,225.6428279,240.8534972
1321.056,240.8534972,195.483642,-240.8534972,96.4600113,-26.16962594,240.8534972
1321.106,215.1019933,240.8534972,-240.8534972,-232.5105922,135.9079746,219.4000944
1321.156,-182.7385465,240.8534972,-198.8042934,-240.8534972,116.9827493,240.8534972
1321.206,-240.8534972,240.8534972,174.7588196,-240.8534972,156.2499221,240.8534972
1321.256,-39.40844089,240.8534972,-204.9331826,-240.8534972,106.1125973,216.5997233
1321.306,-149.7567638,240.8534972,-78.60549024,-240.8534972,146.4484573,212.6000777
1321.356,-240.8534972,240.8534972,240.8534972,-240.8534972,232.0299036,240.8534972
1321.406,-240.8534972,240.8534972,240.8534972,-240.8534972,240.8534972,240.8534972
1321.456,44.90574761,240.8534972,-206.0634662,-240.8534972,92.48802852,240.8534972
1321.506,-51.99333572,240.8534972,-153.59787,-240.8534972,176.469642,240.8534972
1321.556,-212.2445089,240.8534972,68.0163502,-240.8534972,240.8534972,240.8534972
1321.606,-240.8534972,240.8534972,178.6050735,-240.8534972,240.8534972,240.8534972
1321.656,-240.8534972,240.8534972,222.7657776,-240.8534972,151.5335237,240.8534972
1321.706,-240.8534972,240.8534972,240.8534972,-240.8534972,193.4510663,240.8534972
1321.756,240.8534972,240.8534972,-240.8534972,109.8418087,69.55875089,240.8534972
1321.806,195.0862695,240.8534972,-240.8534972,-179.9328318,141.0080494,240.8534972
1321.856,-240.8534972,240.8534972,240.8534972,-240.8534972,197.2241156,240.8534972
1321.906,-240.8534972,240.8534972,240.8534972,-240.8534972,228.8670898,240.8534972
1321.956,-240.8534972,240.8534972,81.51308543,-240.8534972,205.0478943,240.8534972
1322.006,-240.8534972,240.8534972,167.4205545,-240.8534972,227.1394014,240.8534972
1322.056,-240.8534972,240.8534972,240.8534972,-240.8534972,176.6952803,240.8534972
1322.106,-240.8534972,240.8534972,240.8534972,-240.8534972,218.1719406,240.8534972
1322.156,236.9016201,240.8534972,-240.8534972,153.2859123,162.5251818,240.8534972
1322.206,185.573708,240.8534972,-240.8534972,-135.2948888,177.5338956,240.8534972
1322.256,-240.8534972,240.8534972,240.8534972,-240.8534972,94.40498531,240.8534972
1322.306,-240.8534972,240.8534972,240.8534972,-240.8534972,184.2943241,240.8534972
1322.356,-240.8534972,240.8534972,240.8534972,-240.8534972,115.1403627,240.8534972
1322.406,-240.8534972,240.8534972,240.8534972,-240.8534972,177.8345094,240.8534972
1322.456,-240.8534972,240.8534972,240.8534972,-240.8534972,185.6927481,240.8534972
1322.506,-240.8534972,240.8534972,240.8534972,-240.8534972,210.5925274,240.8534972
1322.556,-125.6741318,240.8534972,-208.1475252,-240.8534972,126.6839126,240.8534972
1322.606,-143.1433596,240.8534972,-170.9757304,-240.8534972,139.4967851,240.8534972
1322.656,-240.8534972,240.8534972,-134.4272725,-240.8534972,140.1702596,240.8534972
1322.706,-240.8534972,240.8534972,128.0609976,-240.8534972,175.043207,240.8534972
1322.756,-240.0753364,240.8534972,-91.80926054,-240.8534972,217.1354929,240.8534972
1322.806,-240.8534972,240.8534972,136.5024262,-240.8534972,232.2776927,240.8534972
1322.856,237.0964453,240.8534972,-240.8534972,119.6468152,76.07109532,240.8534972
1322.906,109.7125604,240.8534972,-240.8534972,-191.5280872,163.3952863,240.8534972
1322.956,190.5508775,240.8534972,-240.8534972,-190.3561595,201.8162704,240.8534972
1323.006,-155.9919412,240.8534972,-166.6163136,-240.8534972,223.8617343,240.8534972
1323.056,-149.5907585,240.8534972,-212.0197824,-240.8534972,142.5901625,240.8534972
1323.106,-240.8534972,240.8534972,60.54023456,-240.8534972,180.5210533,240.8534972
1323.156,-240.8534972,240.8534972,133.317944,-240.8534972,237.1052906,240.8534972
1323.206,-240.8534972,240.8534972,184.9788732,-240.8534972,240.8534972,240.8534972
1323.256,-240.8534972,240.8534972,240.8534972,-240.8534972,53.76062291,240.8534972
1323.306,-240.8534972,240.8534972,240.8534972,-240.8534972,149.2014843,240.8534972
1323.356,132.005257,240.8534972,-240.8534972,-223.8416318,231.7935494,240.8534972
1323.406,91.46246777,240.8534972,-240.8534972,-240.8534972,240.8534972,240.8534972
1323.456,216.9559063,240.8534972,-240.8534972,-200.051567,223.7106623,240.8534972
1323.506,114.4905342,240.8534972,-234.3050713,-240.8534972,228.5852445,240.8534972
1323.556,-204.6886731,240.8534972,-225.9152075,-240.8534972,204.4200275,240.8534972
1323.606,-240.8534972,240.8534972,-127.1092235,-240.8534972,196.7723027,240.8534972
1323.656,-240.8534972,240.8534972,37.87069423,-240.8534972,-133.460887,240.8534972
1323.706,-240.8534972,240.8534972,134.4334634,-240.8534972,138.014364,240.8534972
1323.756,-240.8534972,240.8534972,162.1313564,-240.8534972,240.8534972,240.8534972
1323.806,-240.8534972,240.8534972,157.6230715,-240.8534972,240.8534972,240.8534972
1323.856,-240.8534972,240.8534972,167.1768794,-240.8534972,237.8267618,240.8534972
1323.906,-240.8534972,240.8534972,158.899742,-240.8534972,219.4250883,240.8534972
1323.956,-175.9873251,240.8534972,-240.8534972,-225.9472529,86.181206,240.8534972
1324.006,-182.4410223,240.8534972,-240.8534972,-240.8534972,145.7463904,240.8534972
1324.056,-139.5260713,240.8534972,-240.8534972,-227.4170253,93.87464016,240.8534972
1324.106,-196.7440415,240.8534972,-214.7265676,-240.8534972,144.8059972,240.8534972
1324.156,-85.21491785,240.8534972,-240.8534972,-217.8348684,235.8288514,240.8534972
1324.206,-200.1857905,240.8534972,-195.6667109,-240.8534972,221.9448548,240.8534972
1324.256,-120.6829722,240.8534972,-240.8534972,-184.1640051,16.70896294,240.8534972
1324.306,-227.8046983,240.8534972,-202.4627001,-240.8534972,128.5034306,240.8534972
1324.356,-240.8534972,240.8534972,-87.24602511,-240.8534972,215.2289656,240.8534972
1324.406,-240.8534972,240.8534972,126.3544604,-240.8534972,207.8171888,240.8534972
1324.456,-240.8534972,240.8534972,149.3737661,-240.8534972,228.2929987,240.8534972
1324.506,-240.8534972,240.8534972,135.4702453,-240.8534972,220.6132089,240.8534972
1324.556,240.8534972,210.2305839,-240.8534972,218.1603546,174.7467659,240.8534972
1324.606,168.6204926,240.8534972,-240.8534972,51.56657087,188.4926512,240.8534972
1324.656,-54.88413359,240.8534972,-240.8534972,-207.8432022,166.6664932,240.8534972
1324.706,-240.8534972,240.8534972,-109.7915933,-240.8534972,187.8644752,240.8534972
1324.756,-240.8534972,240.8534972,240.8534972,-240.8534972,131.4485994,240.8534972
1324.806,-240.8534972,240.8534972,240.8534972,-240.8534972,187.2257237,240.8534972
1324.856,-240.8534972,240.8534972,240.8534972,-240.8534972,240.8534972,240.8534972
1324.906,-240.8534972,240.8534972,240.8534972,-240.8534972,240.8534972,240.8534972
1324.956,-240.8534972,240.8534972,240.8534972,-240.8534972,159.4230997,240.8534972
1325.006,-240.8534972,240.8534972,240.8534972,-240.8534972,186.0665923,240.8534972
1325.056,240.8534972,235.0908973,-240.8534972,-89.75203879,184.7998816,240.8534972
1325.106,232.4723074,240.8534972,-240.8534972,-156.0807078,191.8433832,240.8534972
1325.156,-240.8534972,240.8534972,240.8534972,-240.8534972,220.99154,240.8534972
1325.206,-240.8534972,240.8534972,240.8534972,-240.8534972,223.8205086,240.8534972
1325.256,-240.8534972,240.8534972,149.00384,-240.8534972,215.0428818,240.8534972
1325.306,-240.8534972,240.8534972,169.2031262,-240.8534972,194.5923474,240.8534972
1325.356,-240.8534972,240.8534972,164.3787666,-240.8534972,202.7383877,240.8534972
1325.406,-240.8534972,240.8534972,166.8213043,-240.8534972,209.3879637,240.8534972
1325.456,-66.66133386,240.8534972,-240.8534972,-219.2426776,216.3653547,240.8534972
1325.506,-155.8634756,240.8534972,-240.8534972,-240.8534972,191.3425539,240.8534972
1325.556,-240.8534972,240.8534972,-159.6201149,-240.8534972,-79.79145992,240.8534972
1325.606,-240.8534972,240.8534972,-83.40426014,-240.8534972,136.238375,240.8534972
1325.656,236.597215,240.8534972,-240.8534972,153.89281,240.8534972,240.8534972
1325.706,64.89072435,240.8534972,-240.8534972,-162.2151338,213.9654591,240.8534972
1325.756,-240.8534972,240.8534972,240.8534972,-240.8534972,232.7390617,240.8534972
1325.806,-240.8534972,240.8534972,240.8534972,-240.8534972,230.3656362,240.8534972
1325.856,-240.8534972,240.8534972,240.8534972,-240.8534972,90.50350386,240.8534972
1325.906,-240.8534972,240.8534972,240.8534972,-240.8534972,142.0159941,240.8534972
1325.956,-240.8534972,240.8534972,-195.6257449,-240.8534972,154.7751645,240.8534972
1326.006,-240.8534972,240.8534972,-211.745505,-240.8534972,145.2546266,240.8534972
1326.056,-240.8534972,240.8534972,147.3974216,-240.8534972,221.6522736,240.8534972
1326.106,-240.8534972,240.8534972,146.6415759,-240.8534972,195.2949664,240.8534972
1326.156,240.8534972,240.8534972,-240.8534972,202.6357697,210.1279098,240.8534972
1326.206,145.4601462,240.8534972,-240.8534972,57.88217385,184.5989387,240.8534972
1326.256,-240.8534972,240.8534972,240.8534972,-240.8534972,185.5052478,240.8534972
1326.306,-240.8534972,240.8534972,240.8534972,-240.8534972,179.5009369,240.8534972
1326.356,-240.8534972,240.8534972,240.8534972,-240.8534972,221.2391718,240.8534972
1326.406,-240.8534972,240.8534972,240.8534972,-240.8534972,208.6211146,240.8534972
1326.456,12.42299131,240.8534972,-240.8534972,-240.8534972,240.8534972,240.8534972
1326.506,-133.3421354,240.8534972,-238.733536,-240.8534972,238.9390424,240.8534972
1326.556,-174.740467,240.8534972,-174.5697266,-240.8534972,240.8534972,240.8534972
1326.606,-239.3705212,240.8534972,-133.5863352,-240.8534972,221.5526674,240.8534972
1326.656,-240.8534972,240.8534972,186.5269265,-240.8534972,202.9432508,240.8534972
1326.706,-240.8534972,240.8534972,198.0219112,-240.8534972,192.2865659,240.8534972
1326.756,20.72724197,240.8534972,-240.8534972,-176.3839476,206.6503195,240.8534972
1326.806,-148.6441823,240.8534972,-240.8534972,-207.4813659,204.0866567,240.8534972
1326.856,-240.8534972,240.8534972,124.452131,-240.8534972,226.0353861,240.8534972
1326.906,-240.8534972,240.8534972,187.071056,-240.8534972,218.7132465,240.8534972
1326.956,86.95866675,240.8534972,-240.8534972,-223.1502656,229.6594249,240.8534972
1327.006,-146.6890039,240.8534972,-240.8534972,-240.8534972,227.3167035,240.8534972
1327.056,-95.90239327,240.8534972,-240.8534972,-198.9967589,212.1996616,240.8534972
1327.106,-228.4268216,240.8534972,-232.4205683,-240.8534972,189.6293053,240.8534972
1327.156,-198.5578889,240.8534972,-166.2879142,-240.8534972,223.7700532,240.8534972
1327.206,-240.8534972,240.8534972,-59.030826,-240.8534972,206.3012854,240.8534972
1327.256,-240.8534972,240.8534972,176.5074475,-240.8534972,190.6078501,240.8534972
1327.306,-240.8534972,240.8534972,189.7324572,-240.8534972,193.4439509,240.8534972
1327.356,240.8534972,222.2451589,-240.8534972,204.5453851,178.0141751,240.8534972
1327.406,140.5633893,240.8534972,-240.8534972,113.0082647,178.2983943,240.8534972
1327.456,-240.8534972,240.8534972,98.2001064,-240.8534972,-50.29495348,240.8534972
1327.506,-240.8534972,240.8534972,240.8534972,-240.8534972,149.9316347,240.8534972
1327.556,-240.8534972,240.8534972,240.8534972,-240.8534972,229.3836842,240.8534972
1327.606,-240.8534972,240.8534972,240.8534972,-240.8534972,221.3103174,240.8534972
1327.656,-240.8534972,240.8534972,229.7612324,-240.8534972,228.4498084,240.8534972
1327.706,-240.8534972,240.8534972,201.2097395,-240.8534972,221.1720946,240.8534972
1327.756,-240.8534972,240.8534972,68.33726602,-240.8534972,240.8534972,240.8534972
1327.806,-240.8534972,240.8534972,-101.1495406,-240.8534972,238.4663514,240.8534972
1327.856,-72.85406973,240.8534972,-240.8534972,-76.54902514,133.8792487,240.8534972
1327.906,-193.2467638,240.8534972,-240.8534972,-142.5191389,150.8474916,240.8534972
1327.956,-208.2175704,240.8534972,-233.7400866,-240.8534972,204.1135796,240.8534972
1328.006,-240.8534972,240.8534972,-157.2067357,-240.8534972,183.5864926,240.8534972
1328.056,221.2259926,240.8534972,-240.8534972,147.6778477,140.4375789,240.8534972
1328.106,-111.3144335,240.8534972,-240.8534972,-146.226429,160.4935514,240.8534972
1328.156,-240.8534972,240.8534972,195.9788091,-240.8534972,237.3971232,240.8534972
1328.206,-240.8534972,240.8534972,240.8534972,-240.8534972,235.3306815,240.8534972
1328.256,-70.3688944,240.8534972,-240.8534972,-240.8534972,240.8534972,240.8534972
1328.306,-163.937447,240.8534972,-240.8534972,-240.8534972,239.0737513,240.8534972
1328.356,-119.1373786,240.8534972,-209.9582573,-240.8534972,240.8534972,240.8534972
1328.406,-210.374229,240.8534972,-172.5936457,-240.8534972,230.5737771,240.8534972
1328.456,-240.8534972,240.8534972,240.8534972,-240.8534972,215.9171719,240.8534972
1328.506,-240.8534972,240.8534972,240.8534972,-240.8534972,215.5912544,240.8534972
1328.556,-240.8534972,240.8534972,117.5141553,-240.8534972,143.101574,240.8534972
1328.606,-240.8534972,240.8534972,98.87011926,-240.8534972,161.7519188,240.8534972
1328.656,240.8534972,40.30252388,-240.8534972,240.8534972,151.8210741,240.8534972
1328.706,240.8534972,224.725011,-240.8534972,168.4294073,174.769269,240.8534972
1328.756,171.8064961,240.8534972,-240.8534972,-97.38424584,240.8534972,240.8534972
1328.806,-232.3104708,240.8534972,-202.0871433,-240.8534972,228.1779724,240.8534972
1328.856,-240.8534972,240.8534972,205.9886019,-240.8534972,207.0409344,240.8534972
1328.906,-240.8534972,240.8534972,240.8534972,-240.8534972,225.7031466,240.8534972
1328.956,-240.8534972,240.8534972,240.8534972,-240.8534972,240.8534972,240.8534972
1329.006,-240.8534972,240.8534972,240.8534972,-240.8534972,230.3757191,240.8534972
1329.056,-240.8534972,240.8534972,168.2290252,-240.8534972,209.6096492,240.8534972
1329.106,-240.8534972,240.8534972,107.4864811,-240.8534972,208.7877083,240.8534972
1329.156,-240.8534972,240.8534972,240.8534972,-240.8534972,212.3077931,240.8534972
1329.206,-240.8534972,240.8534972,240.8534972,-240.8534972,201.6411133,240.8534972
1329.256,218.4587258,240.8534972,-240.8534972,57.6240101,237.0010432,240.8534972
1329.306,107.3082181,240.8534972,-240.8534972,-101.6958281,204.7275243,240.8534972
1329.356,-202.8090637,240.8534972,-240.8534972,-212.5900656,129.8463214,240.8534972
1329.406,-240.8534972,240.8534972,-126.4476305,-240.8534972,168.0417054,240.8534972
1329.456,231.410228,240.8534972,-240.8534972,-127.6268641,213.1651357,240.8534972
1329.506,62.26125051,240.8534972,-240.8534972,-207.4281666,219.9255152,240.8534972
1329.556,-240.8534972,240.8534972,231.615289,-240.8534972,157.5792478,240.8534972
1329.606,-240.8534972,240.8534972,240.8534972,-240.8534972,201.0420957,240.8534972
1329.656,-105.4705949,240.8534972,-240.8534972,-165.5863287,204.1668061,240.8534972
1329.706,-181.3156791,240.8534972,-240.8534972,-158.3912523,198.5442027,240.8534972
